IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.81.50,2052,2052,false,SIN,Asia Pacific,Singapore,7,6.15
47.237.30.228,2052,2052,false,SIN,Asia Pacific,Singapore,36,6.15
8.209.214.222,8443,8443,true,NRT,Asia Pacific,Tokyo,139,6.15
8.222.211.16,2096,2096,true,SIN,Asia Pacific,Singapore,99,6.15
47.245.40.55,2083,2083,true,HKG,Asia Pacific,Hong Kong,161,6.15
47.245.40.55,2082,2082,false,HKG,Asia Pacific,Hong Kong,149,6.14
47.245.55.235,2083,2083,true,NRT,Asia Pacific,Tokyo,190,6.14
47.245.11.108,2083,2083,true,NRT,Asia Pacific,Tokyo,148,6.14
8.210.119.11,2053,2053,true,HKG,Asia Pacific,Hong Kong,110,6.14
8.218.85.128,8880,0,false,HKG,Asia Pacific,Hong Kong,37,6.13
8.219.73.188,2053,2053,true,SIN,Asia Pacific,Singapore,31,6.13
47.245.94.144,80,80,false,SIN,Asia Pacific,Singapore,45,6.13
8.210.3.24,2083,2083,true,HKG,Asia Pacific,Hong Kong,36,6.13
8.210.39.96,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,6.13
47.236.227.21,2082,2082,false,SIN,Asia Pacific,Singapore,12,6.13
8.209.245.108,2082,2082,false,NRT,Asia Pacific,Tokyo,74,6.12
8.219.60.68,2086,2086,false,SIN,Asia Pacific,Singapore,3,6.12
8.222.168.155,2087,2087,true,SIN,Asia Pacific,Singapore,115,6.12
47.236.202.91,8443,8443,true,SIN,Asia Pacific,Singapore,80,6.12
47.91.16.214,2095,2095,false,NRT,Asia Pacific,Tokyo,74,6.12
8.218.146.204,2086,2086,false,HKG,Asia Pacific,Hong Kong,51,6.12
47.245.113.117,2083,2083,true,SIN,Asia Pacific,Singapore,60,6.11
8.210.151.69,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,6.11
47.245.41.169,8880,8880,false,NRT,Asia Pacific,Tokyo,72,6.11
8.222.236.229,2083,2083,true,SIN,Asia Pacific,Singapore,81,6.11
8.219.255.171,2095,2095,false,SIN,Asia Pacific,Singapore,7,6.11
47.245.105.224,8080,8080,false,SIN,Asia Pacific,Singapore,16,6.11
47.245.126.151,2083,2083,true,SIN,Asia Pacific,Singapore,62,6.11
47.242.54.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,101,6.11
47.242.176.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,109,6.11
47.236.144.156,8080,8080,false,SIN,Asia Pacific,Singapore,41,6.10
47.245.115.6,2087,2087,true,SIN,Asia Pacific,Singapore,33,6.10
8.219.58.64,443,443,true,SIN,Asia Pacific,Singapore,99,6.09
47.245.41.69,8880,8880,false,NRT,Asia Pacific,Tokyo,77,6.09
8.222.193.65,8443,8443,true,SIN,Asia Pacific,Singapore,93,6.09
8.209.243.137,2086,2086,false,NRT,Asia Pacific,Tokyo,72,6.09
47.236.11.68,80,80,false,SIN,Asia Pacific,Singapore,28,6.08
47.245.8.68,2083,2083,true,NRT,Asia Pacific,Tokyo,135,6.08
8.222.238.141,2083,2083,true,SIN,Asia Pacific,Singapore,90,6.08
47.245.39.49,80,80,false,HKG,Asia Pacific,Hong Kong,152,6.08
8.210.156.6,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,6.08
8.219.115.215,2083,2083,true,SIN,Asia Pacific,Singapore,55,6.08
8.222.180.242,8443,8443,true,SIN,Asia Pacific,Singapore,159,6.07
47.242.234.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,70,6.07
8.222.212.116,80,80,false,SIN,Asia Pacific,Singapore,7,6.07
8.210.192.93,2096,2096,true,HKG,Asia Pacific,Hong Kong,35,6.07
47.236.171.20,2086,2086,false,SIN,Asia Pacific,Singapore,22,6.07
8.222.240.47,8443,8443,true,SIN,Asia Pacific,Singapore,58,6.06
47.242.232.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,82,6.06
47.245.41.84,8443,8443,true,NRT,Asia Pacific,Tokyo,126,6.06
8.222.226.15,2083,2083,true,SIN,Asia Pacific,Singapore,106,6.06
8.219.197.111,2087,2087,true,SIN,Asia Pacific,Singapore,58,6.06
47.245.113.117,8443,8443,true,SIN,Asia Pacific,Singapore,58,6.05
8.219.255.171,80,80,false,SIN,Asia Pacific,Singapore,4,6.05
47.91.22.115,2082,2082,false,NRT,Asia Pacific,Tokyo,77,6.05
47.236.144.48,80,80,false,SIN,Asia Pacific,Singapore,23,6.04
47.236.150.13,2095,2095,false,SIN,Asia Pacific,Singapore,19,6.04
8.222.214.231,2096,2096,true,SIN,Asia Pacific,Singapore,56,6.04
8.219.103.57,2053,2053,true,SIN,Asia Pacific,Singapore,127,6.04
47.245.15.207,2053,2053,true,NRT,Asia Pacific,Tokyo,100,6.03
8.219.167.113,2083,2083,true,SIN,Asia Pacific,Singapore,74,6.03
8.217.145.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,43,6.03
47.245.84.124,8443,8443,true,SIN,Asia Pacific,Singapore,171,6.03
8.222.211.16,8880,8880,false,SIN,Asia Pacific,Singapore,13,6.03
47.236.93.176,2086,2086,false,SIN,Asia Pacific,Singapore,8,6.03
47.236.130.95,2083,2083,true,SIN,Asia Pacific,Singapore,128,6.03
8.218.18.132,2087,2087,true,HKG,Asia Pacific,Hong Kong,97,6.03
47.236.82.218,8080,8080,false,SIN,Asia Pacific,Singapore,15,6.03
47.76.146.1,443,443,true,HKG,Asia Pacific,Hong Kong,80,6.02
47.245.57.38,8880,8880,false,HKG,Asia Pacific,Hong Kong,145,6.02
47.237.9.179,8443,8443,true,SIN,Asia Pacific,Singapore,54,6.02
47.245.84.124,80,80,false,SIN,Asia Pacific,Singapore,15,6.02
47.236.10.100,2096,2096,true,SIN,Asia Pacific,Singapore,126,6.02
8.210.39.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,6.02
47.236.158.158,80,80,false,SIN,Asia Pacific,Singapore,14,6.02
47.236.172.95,2082,2082,false,SIN,Asia Pacific,Singapore,22,6.02
47.236.7.13,8080,8080,false,SIN,Asia Pacific,Singapore,28,6.01
8.219.103.65,8080,8080,false,SIN,Asia Pacific,Singapore,5,6.01
8.218.126.53,443,443,true,HKG,Asia Pacific,Hong Kong,54,6.01
8.219.55.31,8443,8443,true,NRT,Asia Pacific,Tokyo,165,6.01
8.209.243.172,80,80,false,NRT,Asia Pacific,Tokyo,74,6.00
8.210.65.1,8443,8443,true,HKG,Asia Pacific,Hong Kong,76,6.00
47.243.173.187,2087,2087,true,HKG,Asia Pacific,Hong Kong,101,6.00
47.236.164.215,2082,2082,false,SIN,Asia Pacific,Singapore,31,6.00
8.219.140.229,8443,8443,true,SIN,Asia Pacific,Singapore,80,6.00
8.218.243.95,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,6.00
8.219.4.122,443,443,true,SIN,Asia Pacific,Singapore,50,6.00
8.210.55.134,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,6.00
8.219.126.240,8080,8080,false,SIN,Asia Pacific,Singapore,10,5.99
47.245.41.69,8880,8880,false,NRT,Asia Pacific,Tokyo,80,5.99
47.236.5.223,2087,2087,true,SIN,Asia Pacific,Singapore,105,5.99
47.236.17.165,2052,2052,false,SIN,Asia Pacific,Singapore,18,5.99
47.242.171.94,2096,2096,true,HKG,Asia Pacific,Hong Kong,60,5.99
8.219.163.195,2086,2086,false,SIN,Asia Pacific,Singapore,10,5.99
47.236.164.215,2052,2052,false,SIN,Asia Pacific,Singapore,27,5.99
8.209.214.157,2083,2083,true,NRT,Asia Pacific,Tokyo,77,5.98
47.91.19.249,2082,2082,false,NRT,Asia Pacific,Tokyo,76,5.98
47.91.17.102,80,80,false,NRT,Asia Pacific,Tokyo,78,5.98
47.245.4.219,8443,8443,true,NRT,Asia Pacific,Tokyo,85,5.98
47.245.55.94,2083,2083,true,NRT,Asia Pacific,Tokyo,179,5.98
8.210.192.93,2053,2053,true,HKG,Asia Pacific,Hong Kong,65,5.98
8.222.172.23,8880,8880,false,SIN,Asia Pacific,Singapore,16,5.98
8.218.174.118,2083,2083,true,HKG,Asia Pacific,Hong Kong,103,5.97
47.245.56.207,2052,2052,false,NRT,Asia Pacific,Tokyo,84,5.97
47.245.33.158,8080,8080,false,NRT,Asia Pacific,Tokyo,84,5.97
8.218.11.90,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,5.97
8.222.252.150,2083,2083,true,SIN,Asia Pacific,Singapore,99,5.97
8.222.190.225,2083,2083,true,SIN,Asia Pacific,Singapore,107,5.96
8.219.142.229,2086,2086,false,SIN,Asia Pacific,Singapore,19,5.96
8.222.219.34,2087,2087,true,SIN,Asia Pacific,Singapore,105,5.96
47.245.56.207,2086,2086,false,NRT,Asia Pacific,Tokyo,80,5.96
8.219.55.31,2087,2087,true,NRT,Asia Pacific,Tokyo,245,5.96
8.219.43.243,2095,2095,false,SIN,Asia Pacific,Singapore,13,5.96
47.245.52.165,2095,2095,false,NRT,Asia Pacific,Tokyo,73,5.96
8.210.21.65,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,5.95
47.91.29.108,80,80,false,NRT,Asia Pacific,Tokyo,81,5.95
8.219.156.148,2096,2096,true,SIN,Asia Pacific,Singapore,125,5.95
47.242.59.216,2052,2052,false,HKG,Asia Pacific,Hong Kong,76,5.94
47.245.14.160,2082,2082,false,NRT,Asia Pacific,Tokyo,74,5.94
47.237.30.228,8080,8080,false,SIN,Asia Pacific,Singapore,84,5.94
47.243.173.187,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,5.94
8.219.6.187,2053,2053,true,SIN,Asia Pacific,Singapore,110,5.94
8.218.211.17,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,5.94
8.219.3.53,2095,2095,false,SIN,Asia Pacific,Singapore,11,5.93
47.91.16.198,2053,2053,true,NRT,Asia Pacific,Tokyo,125,5.93
47.245.34.36,8080,8080,false,NRT,Asia Pacific,Tokyo,72,5.93
8.222.213.221,2083,2083,true,SIN,Asia Pacific,Singapore,81,5.92
8.219.156.148,2096,2096,true,SIN,Asia Pacific,Singapore,136,5.92
47.74.7.51,2083,0,true,NRT,Asia Pacific,Tokyo,77,5.92
8.222.145.110,8080,8080,false,SIN,Asia Pacific,Singapore,22,5.92
8.218.110.180,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,5.92
8.222.212.172,2095,2095,false,SIN,Asia Pacific,Singapore,11,5.92
47.242.202.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,33,5.92
47.236.173.200,8080,8080,false,SIN,Asia Pacific,Singapore,15,5.91
47.245.15.39,2053,2053,true,NRT,Asia Pacific,Tokyo,184,5.91
47.76.146.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,88,5.91
47.242.17.250,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,5.91
47.245.39.49,2086,2086,false,HKG,Asia Pacific,Hong Kong,152,5.90
8.222.197.251,2087,2087,true,SIN,Asia Pacific,Singapore,93,5.90
8.219.206.180,8880,0,false,SIN,Asia Pacific,Singapore,5,5.90
47.245.54.197,8880,8880,false,NRT,Asia Pacific,Tokyo,82,5.90
8.219.215.214,80,80,false,SIN,Asia Pacific,Singapore,9,5.90
8.219.60.130,2095,2095,false,SIN,Asia Pacific,Singapore,4,5.90
47.245.37.41,2087,2087,true,NRT,Asia Pacific,Tokyo,125,5.89
47.245.55.94,2087,2087,true,NRT,Asia Pacific,Tokyo,148,5.89
8.219.122.96,2053,2053,true,SIN,Asia Pacific,Singapore,99,5.89
47.245.2.231,2053,2053,true,NRT,Asia Pacific,Tokyo,103,5.89
8.210.119.11,2082,2082,false,HKG,Asia Pacific,Hong Kong,56,5.89
47.236.149.160,2083,2083,true,SIN,Asia Pacific,Singapore,84,5.89
8.222.169.182,2086,2086,false,SIN,Asia Pacific,Singapore,13,5.89
8.209.215.247,2096,2096,true,NRT,Asia Pacific,Tokyo,158,5.89
8.209.245.108,2083,2083,true,NRT,Asia Pacific,Tokyo,135,5.89
8.222.211.124,2096,2096,true,SIN,Asia Pacific,Singapore,56,5.89
8.219.67.133,2053,2053,true,SIN,Asia Pacific,Singapore,169,5.89
47.245.34.140,8880,8880,false,NRT,Asia Pacific,Tokyo,74,5.89
47.245.32.215,2053,2053,true,NRT,Asia Pacific,Tokyo,116,5.89
8.210.66.190,2087,2087,true,HKG,Asia Pacific,Hong Kong,90,5.89
8.210.65.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,5.89
8.219.174.213,2083,2083,true,SIN,Asia Pacific,Singapore,135,5.88
47.74.49.62,2087,2087,true,NRT,Asia Pacific,Tokyo,92,5.88
47.237.5.164,2082,2082,false,SIN,Asia Pacific,Singapore,21,5.88
8.219.210.93,2082,2082,false,SIN,Asia Pacific,Singapore,4,5.88
8.218.8.142,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,5.87
47.245.37.98,2083,2083,true,NRT,Asia Pacific,Tokyo,270,5.87
8.222.224.17,8443,8443,true,SIN,Asia Pacific,Singapore,111,5.87
47.236.7.246,8080,8080,false,SIN,Asia Pacific,Singapore,28,5.87
8.217.147.230,2095,2095,false,HKG,Asia Pacific,Hong Kong,69,5.87
8.209.246.24,2053,2053,true,NRT,Asia Pacific,Tokyo,167,5.87
47.242.234.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,96,5.86
8.209.248.161,8880,8880,false,NRT,Asia Pacific,Tokyo,76,5.86
8.219.215.12,2082,2082,false,SIN,Asia Pacific,Singapore,25,5.86
8.219.100.155,8880,8880,false,SIN,Asia Pacific,Singapore,10,5.86
8.219.83.201,2083,2083,true,SIN,Asia Pacific,Singapore,162,5.86
8.222.211.16,2052,2052,false,SIN,Asia Pacific,Singapore,16,5.86
47.236.202.91,2087,2087,true,SIN,Asia Pacific,Singapore,94,5.86
8.219.73.188,2087,2087,true,SIN,Asia Pacific,Singapore,104,5.85
47.245.39.49,8080,8080,false,HKG,Asia Pacific,Hong Kong,149,5.85
47.236.187.144,2095,2095,false,SIN,Asia Pacific,Singapore,21,5.85
47.91.21.149,2087,2087,true,NRT,Asia Pacific,Tokyo,107,5.85
8.209.215.247,8080,8080,false,NRT,Asia Pacific,Tokyo,73,5.85
8.222.164.44,2086,2086,false,SIN,Asia Pacific,Singapore,22,5.85
47.236.11.84,2052,2052,false,SIN,Asia Pacific,Singapore,26,5.85
8.222.224.162,2082,2082,false,SIN,Asia Pacific,Singapore,31,5.84
47.245.33.56,8443,8443,true,NRT,Asia Pacific,Tokyo,111,5.84
47.236.201.98,8080,8080,false,SIN,Asia Pacific,Singapore,7,5.84
8.209.255.195,2096,2096,true,HKG,Asia Pacific,Hong Kong,164,5.84
47.245.38.233,2086,2086,false,NRT,Asia Pacific,Tokyo,74,5.83
8.219.83.201,80,80,false,SIN,Asia Pacific,Singapore,8,5.83
8.219.61.52,2082,2082,false,SIN,Asia Pacific,Singapore,11,5.83
8.219.77.222,8443,8443,true,SIN,Asia Pacific,Singapore,83,5.83
8.217.149.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,102,5.83
47.236.7.246,2086,2086,false,SIN,Asia Pacific,Singapore,29,5.83
47.243.183.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,93,5.83
8.219.107.199,80,80,false,SIN,Asia Pacific,Singapore,6,5.82
47.242.202.230,2052,2052,false,HKG,Asia Pacific,Hong Kong,56,5.82
8.218.122.55,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,5.82
8.219.4.122,8443,8443,true,SIN,Asia Pacific,Singapore,89,5.82
47.237.30.228,2096,2096,true,SIN,Asia Pacific,Singapore,93,5.82
47.245.38.233,2095,2095,false,NRT,Asia Pacific,Tokyo,73,5.82
47.237.30.228,2052,2052,false,SIN,Asia Pacific,Singapore,18,5.81
8.210.9.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,37,5.81
8.219.242.208,8080,8080,false,SIN,Asia Pacific,Singapore,33,5.81
47.245.2.231,2096,2096,true,NRT,Asia Pacific,Tokyo,111,5.81
47.236.11.84,2087,2087,true,SIN,Asia Pacific,Singapore,77,5.81
47.91.18.207,2087,2087,true,NRT,Asia Pacific,Tokyo,74,5.81
8.219.60.130,2086,2086,false,SIN,Asia Pacific,Singapore,14,5.81
8.222.252.150,2087,2087,true,SIN,Asia Pacific,Singapore,90,5.81
8.222.212.116,2053,2053,true,SIN,Asia Pacific,Singapore,75,5.80
8.210.151.69,80,80,false,HKG,Asia Pacific,Hong Kong,44,5.80
8.222.197.251,8880,8880,false,SIN,Asia Pacific,Singapore,6,5.80
8.218.2.181,2087,2087,true,HKG,Asia Pacific,Hong Kong,72,5.79
47.245.37.12,2082,2082,false,NRT,Asia Pacific,Tokyo,76,5.79
47.245.3.137,2096,2096,true,NRT,Asia Pacific,Tokyo,96,5.79
8.209.222.232,8080,8080,false,HKG,Asia Pacific,Hong Kong,146,5.79
8.217.207.60,2083,2083,true,HKG,Asia Pacific,Hong Kong,55,5.79
8.222.219.252,2053,2053,true,SIN,Asia Pacific,Singapore,86,5.79
8.222.213.221,8443,8443,true,SIN,Asia Pacific,Singapore,111,5.78
8.219.126.240,443,443,true,SIN,Asia Pacific,Singapore,76,5.78
47.242.176.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,5.78
47.245.115.6,2052,2052,false,SIN,Asia Pacific,Singapore,8,5.78
8.219.53.142,2052,2052,false,SIN,Asia Pacific,Singapore,14,5.77
8.219.167.113,2082,2082,false,SIN,Asia Pacific,Singapore,30,5.77
8.218.11.90,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,5.77
8.218.3.12,2083,2083,true,HKG,Asia Pacific,Hong Kong,113,5.76
8.210.21.65,2087,2087,true,HKG,Asia Pacific,Hong Kong,85,5.76
47.245.40.55,80,80,false,HKG,Asia Pacific,Hong Kong,144,5.76
8.218.204.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,5.76
8.219.100.168,2053,2053,true,SIN,Asia Pacific,Singapore,103,5.76
47.237.8.82,2053,2053,true,SIN,Asia Pacific,Singapore,87,5.76
47.236.204.152,2096,2096,true,SIN,Asia Pacific,Singapore,152,5.75
47.242.232.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,77,5.75
47.91.22.115,2083,2083,true,NRT,Asia Pacific,Tokyo,112,5.75
47.91.18.207,8443,8443,true,NRT,Asia Pacific,Tokyo,88,5.75
47.236.169.164,8080,8080,false,SIN,Asia Pacific,Singapore,44,5.75
8.222.244.192,8080,8080,false,SIN,Asia Pacific,Singapore,10,5.74
8.222.209.223,8880,8880,false,SIN,Asia Pacific,Singapore,4,5.74
8.219.100.155,443,443,true,SIN,Asia Pacific,Singapore,69,5.74
8.222.209.223,2053,2053,true,SIN,Asia Pacific,Singapore,98,5.74
47.245.42.162,2082,2082,false,NRT,Asia Pacific,Tokyo,76,5.74
47.91.29.108,2095,2095,false,NRT,Asia Pacific,Tokyo,74,5.74
8.218.174.118,443,443,true,HKG,Asia Pacific,Hong Kong,44,5.74
47.245.42.210,2087,2087,true,NRT,Asia Pacific,Tokyo,295,5.74
47.236.158.158,2082,2082,false,SIN,Asia Pacific,Singapore,6,5.74
47.242.59.216,8880,8880,false,HKG,Asia Pacific,Hong Kong,58,5.73
47.237.27.69,2087,2087,true,SIN,Asia Pacific,Singapore,43,5.73
8.218.243.95,8880,8880,false,HKG,Asia Pacific,Hong Kong,60,5.73
47.245.41.84,2052,2052,false,NRT,Asia Pacific,Tokyo,74,5.73
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,54,5.73
8.209.252.13,2083,2083,true,NRT,Asia Pacific,Tokyo,112,5.72
8.222.215.228,2087,2087,true,SIN,Asia Pacific,Singapore,96,5.72
8.219.157.97,2083,2083,true,SIN,Asia Pacific,Singapore,149,5.72
8.210.66.190,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,5.72
47.76.146.1,8880,8880,false,HKG,Asia Pacific,Hong Kong,51,5.72
47.91.31.235,2082,2082,false,NRT,Asia Pacific,Tokyo,86,5.72
47.236.17.165,2082,2082,false,SIN,Asia Pacific,Singapore,13,5.72
8.222.238.141,80,80,false,SIN,Asia Pacific,Singapore,13,5.71
8.217.164.10,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,5.71
8.219.70.117,2087,2087,true,SIN,Asia Pacific,Singapore,55,5.71
47.76.33.40,8080,0,false,HKG,Asia Pacific,Hong Kong,48,5.71
47.245.33.163,2053,2053,true,NRT,Asia Pacific,Tokyo,173,5.71
47.236.201.98,80,80,false,SIN,Asia Pacific,Singapore,19,5.70
47.245.59.188,8880,8880,false,NRT,Asia Pacific,Tokyo,90,5.70
47.245.113.12,2095,2095,false,SIN,Asia Pacific,Singapore,5,5.70
47.245.52.240,2083,2083,true,NRT,Asia Pacific,Tokyo,176,5.69
8.222.212.116,8443,8443,true,SIN,Asia Pacific,Singapore,80,5.69
8.210.66.190,2083,2083,true,HKG,Asia Pacific,Hong Kong,65,5.69
47.74.40.13,8443,8443,true,NRT,Asia Pacific,Tokyo,71,5.69
47.245.118.197,2083,2083,true,SIN,Asia Pacific,Singapore,42,5.69
47.245.113.117,2086,2086,false,SIN,Asia Pacific,Singapore,7,5.69
8.222.244.123,80,80,false,SIN,Asia Pacific,Singapore,17,5.68
8.209.200.73,8080,8080,false,NRT,Asia Pacific,Tokyo,75,5.68
47.245.59.243,2086,2086,false,NRT,Asia Pacific,Tokyo,81,5.68
8.222.211.16,80,80,false,SIN,Asia Pacific,Singapore,14,5.68
8.222.224.163,2082,2082,false,SIN,Asia Pacific,Singapore,9,5.68
8.222.236.229,8443,8443,true,SIN,Asia Pacific,Singapore,38,5.68
47.91.21.149,2053,2053,true,NRT,Asia Pacific,Tokyo,105,5.68
47.245.56.121,8880,8880,false,NRT,Asia Pacific,Tokyo,72,5.68
47.91.31.235,2096,2096,true,NRT,Asia Pacific,Tokyo,130,5.68
8.222.193.208,2052,2052,false,SIN,Asia Pacific,Singapore,9,5.67
8.222.167.8,80,80,false,SIN,Asia Pacific,Singapore,10,5.67
8.217.147.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,122,5.67
47.236.15.73,2096,2096,true,SIN,Asia Pacific,Singapore,94,5.67
8.219.228.186,8080,8080,false,SIN,Asia Pacific,Singapore,42,5.67
47.245.59.133,2082,2082,false,NRT,Asia Pacific,Tokyo,77,5.66
47.91.16.198,2096,2096,true,NRT,Asia Pacific,Tokyo,118,5.66
8.219.40.37,2086,2086,false,SIN,Asia Pacific,Singapore,10,5.66
8.219.249.148,8080,8080,false,SIN,Asia Pacific,Singapore,14,5.66
8.219.72.50,2087,2087,true,SIN,Asia Pacific,Singapore,85,5.66
8.219.247.203,2095,2095,false,SIN,Asia Pacific,Singapore,15,5.65
8.209.246.24,2087,2087,true,NRT,Asia Pacific,Tokyo,112,5.65
47.245.39.49,2087,2087,true,HKG,Asia Pacific,Hong Kong,286,5.65
47.245.56.207,2053,2053,true,NRT,Asia Pacific,Tokyo,256,5.65
47.242.17.250,2095,2095,false,HKG,Asia Pacific,Hong Kong,39,5.65
47.236.172.95,2095,2095,false,SIN,Asia Pacific,Singapore,25,5.65
8.219.60.130,8880,8880,false,SIN,Asia Pacific,Singapore,13,5.65
8.219.63.193,2095,2095,false,SIN,Asia Pacific,Singapore,3,5.64
8.210.65.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,75,5.64
47.236.175.189,8443,8443,true,SIN,Asia Pacific,Singapore,137,5.64
8.219.40.37,2096,2096,true,SIN,Asia Pacific,Singapore,41,5.64
8.219.60.68,2052,2052,false,SIN,Asia Pacific,Singapore,2,5.64
8.209.240.229,8443,8443,true,NRT,Asia Pacific,Tokyo,101,5.63
47.236.171.112,80,80,false,SIN,Asia Pacific,Singapore,13,5.63
47.236.201.98,2095,2095,false,SIN,Asia Pacific,Singapore,6,5.63
8.218.2.181,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,5.63
8.219.73.21,2083,2083,true,SIN,Asia Pacific,Singapore,165,5.63
8.217.149.28,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,5.63
47.236.125.62,8080,8080,false,NRT,Asia Pacific,Tokyo,103,5.63
47.236.150.13,2052,2052,false,SIN,Asia Pacific,Singapore,31,5.62
8.217.147.230,80,80,false,HKG,Asia Pacific,Hong Kong,43,5.62
47.245.56.207,2083,2083,true,NRT,Asia Pacific,Tokyo,236,5.62
47.236.163.221,2087,2087,true,SIN,Asia Pacific,Singapore,33,5.61
47.245.37.94,8880,8880,false,NRT,Asia Pacific,Tokyo,76,5.61
8.209.243.99,2053,2053,true,NRT,Asia Pacific,Tokyo,89,5.61
8.222.198.105,8443,8443,true,SIN,Asia Pacific,Singapore,146,5.61
8.209.222.31,2082,2082,false,NRT,Asia Pacific,Tokyo,76,5.61
47.74.15.80,8443,8443,true,NRT,Asia Pacific,Tokyo,109,5.60
47.245.56.121,2096,2096,true,NRT,Asia Pacific,Tokyo,155,5.60
47.245.113.117,2087,2087,true,SIN,Asia Pacific,Singapore,40,5.60
8.219.5.10,8080,8080,false,SIN,Asia Pacific,Singapore,18,5.60
8.219.222.98,80,80,false,SIN,Asia Pacific,Singapore,17,5.60
8.218.143.10,80,80,false,HKG,Asia Pacific,Hong Kong,34,5.59
47.245.108.213,443,443,true,SIN,Asia Pacific,Singapore,93,5.59
47.242.155.183,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,5.59
47.236.173.200,2052,2052,false,SIN,Asia Pacific,Singapore,19,5.59
8.219.245.187,8880,8880,false,SIN,Asia Pacific,Singapore,3,5.58
8.209.214.157,8443,8443,true,NRT,Asia Pacific,Tokyo,138,5.58
47.242.202.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,73,5.58
47.236.123.133,2082,2082,false,SIN,Asia Pacific,Singapore,23,5.58
47.237.8.82,2096,2096,true,SIN,Asia Pacific,Singapore,75,5.58
47.243.173.187,2052,2052,false,HKG,Asia Pacific,Hong Kong,68,5.57
47.245.54.58,8080,8080,false,NRT,Asia Pacific,Tokyo,80,5.57
8.219.73.21,8443,8443,true,SIN,Asia Pacific,Singapore,166,5.56
47.245.37.29,8080,8080,false,NRT,Asia Pacific,Tokyo,74,5.56
47.245.105.224,8880,8880,false,SIN,Asia Pacific,Singapore,6,5.56
47.245.33.158,2086,2086,false,NRT,Asia Pacific,Tokyo,76,5.56
47.236.169.236,8443,8443,true,SIN,Asia Pacific,Singapore,115,5.56
47.245.59.243,8080,8080,false,NRT,Asia Pacific,Tokyo,106,5.56
8.219.103.126,2052,2052,false,SIN,Asia Pacific,Singapore,12,5.56
47.245.6.9,2095,2095,false,HKG,Asia Pacific,Hong Kong,150,5.56
8.209.215.247,8443,8443,true,NRT,Asia Pacific,Tokyo,98,5.55
47.91.16.198,2095,2095,false,NRT,Asia Pacific,Tokyo,76,5.55
47.236.12.73,80,80,false,SIN,Asia Pacific,Singapore,19,5.55
8.219.236.8,8080,8080,false,SIN,Asia Pacific,Singapore,32,5.55
47.245.33.56,2096,2096,true,NRT,Asia Pacific,Tokyo,83,5.55
47.245.37.29,2083,2083,true,NRT,Asia Pacific,Tokyo,121,5.55
8.222.215.228,2096,2096,true,SIN,Asia Pacific,Singapore,54,5.54
47.245.4.219,2087,2087,true,NRT,Asia Pacific,Tokyo,115,5.54
8.219.197.111,8080,8080,false,SIN,Asia Pacific,Singapore,24,5.54
8.219.58.64,2087,2087,true,SIN,Asia Pacific,Singapore,56,5.54
8.219.121.24,2087,2087,true,SIN,Asia Pacific,Singapore,184,5.54
8.222.209.223,2053,2053,true,SIN,Asia Pacific,Singapore,138,5.54
8.210.151.69,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,5.54
